ID,Timestamp,User ID,User Name,User Email,Action,Entity Type,Entity ID,IP Address,Details
feeedde7-8144-4538-a1cc-da56fc9c6379,2026-03-09T11:37:25.873Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:37:25.871Z"",""tokenId"":""3eea3df7-1d44-4330-84e2-8c9e85c908b5""}"
45d2c83e-c230-4cda-8c95-1c2a858d47bf,2026-03-09T11:37:14.103Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:37:14.102Z"",""tokenId"":""762de420-1aba-4016-a274-b1e3d4c90a2a""}"
e1ed190e-2eda-4411-ab9a-00846d067eb8,2026-03-09T11:24:59.966Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:24:59.965Z"",""tokenId"":""9dfc9437-5439-4d49-9d02-6dc9c02d8087""}"
859961a0-a8d2-48b7-8161-49357c17750f,2026-03-09T11:24:59.641Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:24:59.640Z"",""tokenId"":""36a57b3d-5df5-4729-8a2e-3940eec6b86b""}"
f6aead22-491f-4d48-bb9a-18c3406c171f,2026-03-09T11:24:59.579Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:24:59.578Z"",""tokenId"":""fab937b0-3faf-4127-9930-69f9b584462a""}"
e527e69f-3ebb-48df-b9e1-db325487a2ca,2026-03-09T11:24:31.976Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:24:31.975Z"",""tokenId"":""1155d911-0903-46f5-a01d-833e043100a6""}"
785f626b-6df3-445b-a630-8a371df46b64,2026-03-09T11:24:31.849Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:24:31.848Z"",""tokenId"":""64dc266b-d33d-499c-81dd-7d0f47c84268""}"
e17fb6f8-7bf1-4402-ac4f-bd2e50dd95db,2026-03-09T11:23:26.000Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:23:25.999Z"",""tokenId"":""4230af60-612a-4e8b-8860-cd5936e561ac""}"
ffb11d8f-a157-41cb-821b-74088c7fbf4e,2026-03-09T11:21:33.518Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:21:33.517Z"",""tokenId"":""539ba458-eb1d-42c9-8354-080d6e91019a""}"
f9ea2600-e6b5-4f9c-9466-de38823f879b,2026-03-09T11:21:33.413Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:21:33.412Z"",""tokenId"":""9d06ed0e-8288-4e25-925d-7359fec4e224""}"
767ab909-1aed-4153-a67c-f5f677c6f660,2026-03-09T11:20:07.134Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:20:07.133Z"",""tokenId"":""244d40b7-d3c4-4bef-a630-c0250a9119cc""}"
92390659-729f-4800-95c4-267f61dde799,2026-03-09T11:18:51.825Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T11:18:51.824Z"",""tokenId"":""79730ca7-4092-4fb9-8bec-81b58fd180d6""}"
ba067bb9-9524-43f8-bb3a-4dded595ddcb,2026-03-09T10:47:13.464Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:47:13.463Z"",""tokenId"":""75757b71-c726-4cc9-b57f-4d34905f5264""}"
dd506896-3fe6-46c9-86dd-8183f0e485c4,2026-03-09T10:47:10.874Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:47:10.873Z"",""tokenId"":""3fdd1a41-4e0b-43dc-bead-50d2a17d098c""}"
4a1cdc65-3e7f-4c60-8c82-13887373d104,2026-03-09T10:47:10.818Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:47:10.817Z"",""tokenId"":""8713d9c8-8eb0-4d52-83a9-ba6107318e14""}"
c2bb8673-d975-425b-84e5-0912c5781850,2026-03-09T10:45:49.148Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,workflow.created,workflow,a2dfa3b0-b130-4f83-a61f-3430bf9bd6bd,,"{""name"":""اعتماد أصل مكتبي 1345"",""steps"":[{""name"":""مراجعة أولية"",""order"":0,""approverRole"":""manager""},{""name"":""اعتماد نهائي"",""order"":1,""approverRole"":""admin""}],""status"":""ACTIVE"",""createdAt"":""2026-03-09T10:45:49.111Z"",""createdBy"":""b0000000-0000-0000-0000-000000000001"",""workflowId"":""a2dfa3b0-b130-4f83-a61f-3430bf9bd6bd""}"
d4276b60-2fce-4479-bb7f-0491aa9e52b8,2026-03-09T10:44:31.447Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:44:31.446Z"",""tokenId"":""7478117f-195c-4263-b7bf-a76288c8c03e""}"
d14bd692-56b6-4296-8962-9f8569494e0e,2026-03-09T10:44:30.669Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:44:30.668Z"",""tokenId"":""b0c8c800-1f1d-4707-b80d-ad0ba253fd29""}"
38ccb5ef-f39b-470c-a5ac-99438e0b2f68,2026-03-09T10:38:21.939Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:38:21.938Z"",""tokenId"":""65874eaf-efef-463b-9241-44a49463c481""}"
6f2f840f-5bf4-4a39-b86a-2f6e12cb766d,2026-03-09T10:36:44.214Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:36:44.213Z"",""tokenId"":""e0a64010-05ff-4e09-89fa-853e2f780752""}"
2200c5a2-c411-4272-b27b-8c9fbe58cf26,2026-03-09T10:36:44.176Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:36:44.175Z"",""tokenId"":""c27fed25-0c1a-43b9-900e-b43914b246c6""}"
56eb4633-fdcb-4878-b0b1-0fbd0ae8c83a,2026-03-09T10:36:33.002Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:36:33.001Z"",""tokenId"":""650797a7-3bbd-4372-9a1f-46bc444acae7""}"
91b6c810-9ac6-4f97-8517-0005fa3b1421,2026-03-09T10:36:32.814Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:36:32.813Z"",""tokenId"":""ca3483f4-1006-4216-b643-9a10c4e4f81d""}"
23226473-51c5-49bf-a87a-fba498e8452d,2026-03-09T10:32:54.622Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:32:54.621Z"",""tokenId"":""b06f3208-9944-4a65-b2c3-3eeed9d8d841""}"
b512f564-19b6-4757-ab17-7e0634dff211,2026-03-09T10:32:54.606Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:32:54.605Z"",""tokenId"":""d6a60b06-8994-461f-9e8d-52178fb4c960""}"
ed625f03-2700-48e7-91df-f48e462d2732,2026-03-09T10:27:14.472Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:27:14.471Z"",""tokenId"":""9151ee52-aa87-4246-927d-0d7e3a9b4848""}"
fa2f8461-2a86-4426-8d18-cb8ad83eabc3,2026-03-09T10:27:06.026Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:27:06.025Z"",""tokenId"":""120b6e14-8f0f-410e-8ceb-208cb1687b6c""}"
9738b126-43e6-42bc-ad8a-e073744615ef,2026-03-09T10:27:06.007Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:27:06.006Z"",""tokenId"":""db5d3b5b-2375-45c1-856a-836ff2d3ab0a""}"
f3d10573-26a5-4420-8940-0dbfd06a1cee,2026-03-09T10:26:55.182Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:26:55.181Z"",""tokenId"":""928be195-a446-49c4-8154-b69590c2787b""}"
131d1acb-ff9f-451f-a10a-d677a1fa1ccd,2026-03-09T10:26:55.181Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:26:55.180Z"",""tokenId"":""c7143866-6c90-4fb0-b576-6db6a5302d81""}"
96b0ee67-dd19-492e-a81d-b7a8c0061dea,2026-03-09T10:24:48.160Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:24:48.159Z"",""tokenId"":""3878db9f-f433-44fb-bfba-f7999891efc1""}"
f6693211-8cf6-45e8-a3fa-5c66aac8d031,2026-03-09T10:24:25.405Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:24:25.404Z"",""tokenId"":""1e95cb3b-48af-4719-9e5a-9dcc4f0943fa""}"
b8f21959-8870-400f-b39b-9df8feabde59,2026-03-09T10:24:25.404Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:24:25.403Z"",""tokenId"":""c5f640be-fa77-4e36-947c-0859f34a0652""}"
4d2bf85f-cf78-435c-81e9-76379903925c,2026-03-09T10:06:20.847Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:06:20.846Z"",""tokenId"":""42b081d1-aa25-4aed-b1cd-00f07af4a516""}"
1a193333-ebee-4206-9e88-af9234ddcf9e,2026-03-09T10:00:23.109Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:00:23.107Z"",""tokenId"":""1b703074-17f5-46da-9669-7f6073e85ea9""}"
01c6d8c5-3ff3-4422-87ae-2b0646e20f67,2026-03-09T10:00:18.465Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:00:18.464Z"",""tokenId"":""3a2a6243-5245-45e0-a39d-07066c76b4f1""}"
5447caae-1801-4609-9307-cfbb08c3dd4a,2026-03-09T10:00:11.413Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T10:00:11.412Z"",""tokenId"":""82fff0d1-4dea-4a11-9648-91bbc2a22d0d""}"
00080597-4df7-48a6-9483-5e8146b89175,2026-03-09T09:43:20.193Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:43:20.192Z"",""tokenId"":""a71b1406-cccd-4166-85e8-082fb4c00969""}"
84304a53-18ab-4f66-a97d-5e33aa74b46f,2026-03-09T09:42:48.685Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:42:48.684Z"",""tokenId"":""10f5098f-b5ec-46b5-9876-d354b924231c""}"
34b54d42-d841-4892-ae00-bc418f47b68d,2026-03-09T09:35:18.680Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:35:18.679Z"",""tokenId"":""ce95b1a4-0c41-4c7b-bece-e2965f782a01""}"
58a16260-8aec-4233-b926-68fd914c0e54,2026-03-09T09:35:18.639Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:35:18.638Z"",""tokenId"":""b68e6c1f-884f-4021-98a6-16d2d39fb985""}"
26a0bc16-b5dc-4f4d-a623-ae4420df552b,2026-03-09T09:30:31.441Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:30:31.440Z"",""tokenId"":""cf69691d-2262-4312-b110-ee67f9755b7a""}"
2280f27e-79d0-4ea4-9aca-d5b089c6a5bc,2026-03-09T09:30:31.342Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:30:31.341Z"",""tokenId"":""6e4bb90d-83f9-43dd-9955-cc74f3f26548""}"
5a5ecfc1-cd39-490c-882c-fd4288ef9274,2026-03-09T09:21:16.934Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:21:16.933Z"",""tokenId"":""fed72923-e7fc-44a1-8691-a16c572a9602""}"
896396ab-cf76-4e50-b927-391f7e973623,2026-03-09T09:18:42.140Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:18:42.139Z"",""tokenId"":""ef229edc-6555-40f4-ac7d-21a4f9405510""}"
d2680a16-afe2-4934-bcad-957884292a2e,2026-03-09T09:18:34.723Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:18:34.722Z"",""tokenId"":""621b4983-a8cd-4d39-87ac-b24995ceb5aa""}"
a1370d09-0f71-4dd2-93b8-a19f33fde2b8,2026-03-09T09:04:10.648Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:04:10.647Z"",""tokenId"":""f29ad514-02c2-4f14-8187-9c415a088bf3""}"
f2d0c5a3-178b-4983-aced-5f9071665692,2026-03-09T09:03:46.829Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T09:03:46.828Z"",""tokenId"":""78b250b2-9a68-4b46-bcc3-0dc83c1f1d0a""}"
0e51d228-1b27-42c7-87a5-cda451d4e0be,2026-03-09T08:57:15.500Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:57:15.499Z"",""tokenId"":""8b60b7b8-edbd-40e9-9fcb-fc7206e4318d""}"
1d427bd2-5b8c-48bd-a111-a5b42e9055ed,2026-03-09T08:55:42.163Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:55:42.161Z"",""tokenId"":""62c7e773-08fd-414f-a50d-4a212e81c156""}"
7cde0115-7872-4b32-9e8f-952cd6ecb47a,2026-03-09T08:55:10.686Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:55:10.685Z"",""tokenId"":""832c79d2-c9d2-4737-9c58-7404218cffde""}"
d4b8c889-06aa-46a7-97f6-5e6b54885809,2026-03-09T08:55:10.675Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:55:10.674Z"",""tokenId"":""97464ef8-1daa-4107-87d2-c35747379abb""}"
15bbb60f-97ba-49fa-8b22-e2a6af4192d1,2026-03-09T08:54:59.784Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:54:59.783Z"",""tokenId"":""f85df582-ac73-4af6-a2b0-3743de690dea""}"
8ba296b9-9b42-4407-85c2-5ee25b3b47d5,2026-03-09T08:52:30.242Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:52:30.241Z"",""tokenId"":""f417b92a-516a-4460-801b-2257cc81f306""}"
2c01fdb4-eca1-4db2-9455-50d4f7b3f3c6,2026-03-09T08:52:13.570Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:52:13.569Z"",""tokenId"":""2bd90788-23f3-4a54-af0f-021b737eb4cb""}"
c350c2f7-2bf5-475d-8551-6940a48ed83b,2026-03-09T08:49:21.576Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:49:21.575Z"",""tokenId"":""c7d0224a-7e8c-41ab-8443-1af2afdb3113""}"
0e4fb664-bfee-4a00-af96-a118ce242a5e,2026-03-09T08:46:16.395Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:46:16.394Z"",""tokenId"":""dad7c1dc-e80d-402b-94a2-fc171f31cde6""}"
9420857e-93bd-41d3-953e-b468d69a7d26,2026-03-09T08:45:59.926Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:45:59.925Z"",""tokenId"":""e3c70b0e-5383-4d14-94cc-e6427bab2b1a""}"
4606ab65-fe29-4c17-a720-d318684a04ba,2026-03-09T08:45:34.648Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:45:34.647Z"",""tokenId"":""c5a78236-4192-4a2c-813b-c75f1531a87d""}"
f5caa94d-5bc6-49a6-b552-05f7cff18719,2026-03-09T08:44:44.943Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin@rasid.demo"",""loginAt"":""2026-03-09T08:44:44.942Z"",""tokenId"":""36263ca3-b549-4782-995b-d892b86aa126""}"
bf285a75-aa2b-428c-98f8-5611f9488e22,2026-03-09T05:37:31.048Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:37:31.047Z"",""tokenId"":""261fcf7c-9162-4b04-a511-d39141564456""}"
5b2cebf6-203a-4314-b06b-37bd52b94613,2026-03-09T05:30:04.283Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:30:04.282Z"",""tokenId"":""10a2e260-9cc9-4164-8344-e8b5d3a9d01c""}"
5562f183-32f6-401c-891d-b2a0142bb656,2026-03-09T05:29:40.339Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:29:40.338Z"",""tokenId"":""9a5a46e1-d02c-4657-b3b9-25e2d6997b22""}"
8c265257-d803-4421-a8ef-1dd553124da1,2026-03-09T05:29:18.348Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:29:18.347Z"",""tokenId"":""dfb18ee2-1492-4bf2-9f0b-356ccd0d11a5""}"
4c73d29d-e65d-4602-931f-497526497253,2026-03-09T05:28:40.778Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:28:40.777Z"",""tokenId"":""befdaca4-6921-4391-b219-843f15be91d0""}"
1101aa50-ee7d-4f11-aa39-de343a26d53b,2026-03-09T05:28:26.159Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:28:26.158Z"",""tokenId"":""6f9a2544-dc6e-436c-881e-5454222a532e""}"
dc354874-ace9-46ea-a63e-ee6cd58f5194,2026-03-09T05:25:10.247Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:25:10.246Z"",""tokenId"":""183037af-9aaf-461f-b23c-c2755ecba7d7""}"
75e08c51-97fe-40ed-bcea-6ad6f3d51b6d,2026-03-09T05:24:45.676Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:24:45.674Z"",""tokenId"":""40bb7c0e-7c36-468a-8cca-10036487bd61""}"
f4fa6ecd-ff1e-4b94-8c4c-f74c5e9a3ceb,2026-03-09T05:24:28.829Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:24:28.828Z"",""tokenId"":""eb72f420-b5e6-462c-a2ee-b49357088076""}"
ebea0565-d8c2-436b-aaa0-fae396604273,2026-03-09T05:23:46.073Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:23:46.072Z"",""tokenId"":""06974555-36d7-4187-b071-b7cd9e3b2889""}"
1e1dd539-f8ac-4b9d-b684-f9cfd8738e11,2026-03-09T05:23:35.908Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:23:35.906Z"",""tokenId"":""9b4f4c31-5bf3-4c20-ba4a-915351af7a1c""}"
441d0579-1fb5-464a-8026-b770fc5939a8,2026-03-09T05:18:56.654Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:18:56.653Z"",""tokenId"":""05eab350-28a1-4edc-a8d1-64c7a15f7220""}"
4502fb56-206a-4ca8-89b9-b86fbc070fad,2026-03-09T05:18:16.706Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:18:16.705Z"",""tokenId"":""f7112e24-d101-4152-93b8-d26b74dd8a79""}"
1f55b2b8-ad94-4012-b2ca-60ba3a25924d,2026-03-09T05:17:48.081Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:17:48.080Z"",""tokenId"":""eb9d1cdb-dd47-40d8-871e-7ddda24a48ef""}"
b4c471f9-7aae-4d54-8e0a-4377d97aaec0,2026-03-09T05:17:06.880Z,b0000000-0000-0000-0000-000000000001,Admin User,admin@rasid.demo,user.login,user,b0000000-0000-0000-0000-000000000001,,"{""email"":""admin"",""loginAt"":""2026-03-09T05:17:06.879Z"",""tokenId"":""d65e76f3-1574-40ad-90b8-b14673769c4c""}"
